"Price","Strike","Maturity","sigma"
0,1.5,0.3,0.06
0,1.5,0.3,0.08
0,1.5,0.3,0.1
0,1.5,0.3,0.12
0,1.5,0.3,0.14
0,1.5,0.3,0.16
0,1.5,0.3,0.18
0,1.5,0.3,0.2
2e-05,1.5,0.3,0.22
5e-05,1.5,0.3,0.24
0.00013,1.5,0.3,0.26
0.00027,1.5,0.3,0.28
5e-04,1.5,0.3,0.3
0.00083,1.5,0.3,0.32
0.00129,1.5,0.3,0.34
0.0019,1.5,0.3,0.36
0.00266,1.5,0.3,0.38
0.00358,1.5,0.3,0.4
0.00467,1.5,0.3,0.42
0.00593,1.5,0.3,0.44
0.00736,1.5,0.3,0.46
0.00894,1.5,0.3,0.48
0.01069,1.5,0.3,0.5
0.01259,1.5,0.3,0.52
0.01464,1.5,0.3,0.54
0.01683,1.5,0.3,0.56
0.01915,1.5,0.3,0.58
0.02161,1.5,0.3,0.6
0.02418,1.5,0.3,0.62
0.02687,1.5,0.3,0.64
0.02967,1.5,0.3,0.66
0.03257,1.5,0.3,0.68
0.03557,1.5,0.3,0.7
0.03866,1.5,0.3,0.72
0.04183,1.5,0.3,0.74
0.04509,1.5,0.3,0.76
0.04842,1.5,0.3,0.78
0.05183,1.5,0.3,0.8
0.0553,1.5,0.3,0.82
0.05883,1.5,0.3,0.84
0.06243,1.5,0.3,0.86
0.06608,1.5,0.3,0.88
0.06978,1.5,0.3,0.9
0.07353,1.5,0.3,0.92
0.07733,1.5,0.3,0.94
0.08117,1.5,0.3,0.96
0.08506,1.5,0.3,0.98
0.08898,1.5,0.3,1
0,1.5,0.4,0.02
0,1.5,0.4,0.04
0,1.5,0.4,0.06
0,1.5,0.4,0.08
0,1.5,0.4,0.1
0,1.5,0.4,0.12
0,1.5,0.4,0.14
0,1.5,0.4,0.16
1e-05,1.5,0.4,0.18
4e-05,1.5,0.4,0.2
0.00011,1.5,0.4,0.22
0.00025,1.5,0.4,0.24
0.00052,1.5,0.4,0.26
0.00093,1.5,0.4,0.28
0.00151,1.5,0.4,0.3
0.0023,1.5,0.4,0.32
0.0033,1.5,0.4,0.34
0.00452,1.5,0.4,0.36
0.00596,1.5,0.4,0.38
0.00763,1.5,0.4,0.4
0.00952,1.5,0.4,0.42
0.01161,1.5,0.4,0.44
0.01391,1.5,0.4,0.46
0.0164,1.5,0.4,0.48
0.01907,1.5,0.4,0.5
0.02191,1.5,0.4,0.52
0.02492,1.5,0.4,0.54
0.02808,1.5,0.4,0.56
0.03137,1.5,0.4,0.58
0.0348,1.5,0.4,0.6
0.03836,1.5,0.4,0.62
0.04203,1.5,0.4,0.64
0.0458,1.5,0.4,0.66
0.04968,1.5,0.4,0.68
0.05365,1.5,0.4,0.7
0.05771,1.5,0.4,0.72
0.06184,1.5,0.4,0.74
0.06606,1.5,0.4,0.76
0.07034,1.5,0.4,0.78
0.07469,1.5,0.4,0.8
0.0791,1.5,0.4,0.82
0.08356,1.5,0.4,0.84
0.08808,1.5,0.4,0.86
0.09264,1.5,0.4,0.88
0.09725,1.5,0.4,0.9
0.10191,1.5,0.4,0.92
0.1066,1.5,0.4,0.94
0.11133,1.5,0.4,0.96
0.11609,1.5,0.4,0.98
0.12088,1.5,0.4,1
0,1.5,0.5,0.02
0,1.5,0.5,0.04
0,1.5,0.5,0.06
0,1.5,0.5,0.08
0,1.5,0.5,0.1
0,1.5,0.5,0.12
0,1.5,0.5,0.14
1e-05,1.5,0.5,0.16
4e-05,1.5,0.5,0.18
0.00013,1.5,0.5,0.2
0.00033,1.5,0.5,0.22
0.00069,1.5,0.5,0.24
0.00125,1.5,0.5,0.26
0.00206,1.5,0.5,0.28
0.00312,1.5,0.5,0.3
0.00446,1.5,0.5,0.32
0.00609,1.5,0.5,0.34
0.00799,1.5,0.5,0.36
0.01017,1.5,0.5,0.38
0.0126,1.5,0.5,0.4
0.01528,1.5,0.5,0.42
0.0182,1.5,0.5,0.44
0.02133,1.5,0.5,0.46
0.02468,1.5,0.5,0.48
0.02821,1.5,0.5,0.5
0.03191,1.5,0.5,0.52
0.03578,1.5,0.5,0.54
0.03981,1.5,0.5,0.56
0.04397,1.5,0.5,0.58
0.04826,1.5,0.5,0.6
0.05267,1.5,0.5,0.62
0.0572,1.5,0.5,0.64
0.06182,1.5,0.5,0.66
0.06654,1.5,0.5,0.68
0.07134,1.5,0.5,0.7
0.07623,1.5,0.5,0.72
0.08119,1.5,0.5,0.74
0.08621,1.5,0.5,0.76
0.0913,1.5,0.5,0.78
0.09645,1.5,0.5,0.8
0.10165,1.5,0.5,0.82
0.1069,1.5,0.5,0.84
0.11219,1.5,0.5,0.86
0.11752,1.5,0.5,0.88
0.12289,1.5,0.5,0.9
0.1283,1.5,0.5,0.92
0.13373,1.5,0.5,0.94
0.1392,1.5,0.5,0.96
0.14469,1.5,0.5,0.98
0.1502,1.5,0.5,1
0,1.5,0.6,0.02
0,1.5,0.6,0.04
0,1.5,0.6,0.06
0,1.5,0.6,0.08
0,1.5,0.6,0.1
0,1.5,0.6,0.12
0,1.5,0.6,0.14
3e-05,1.5,0.6,0.16
0.00012,1.5,0.6,0.18
0.00033,1.5,0.6,0.2
0.00074,1.5,0.6,0.22
0.00139,1.5,0.6,0.24
0.00235,1.5,0.6,0.26
0.00362,1.5,0.6,0.28
0.00523,1.5,0.6,0.3
0.00718,1.5,0.6,0.32
0.00947,1.5,0.6,0.34
0.01207,1.5,0.6,0.36
0.01497,1.5,0.6,0.38
0.01815,1.5,0.6,0.4
0.0216,1.5,0.6,0.42
0.02529,1.5,0.6,0.44
0.02921,1.5,0.6,0.46
0.03334,1.5,0.6,0.48
0.03765,1.5,0.6,0.5
0.04215,1.5,0.6,0.52
0.0468,1.5,0.6,0.54
0.0516,1.5,0.6,0.56
0.05654,1.5,0.6,0.58
0.0616,1.5,0.6,0.6
0.06677,1.5,0.6,0.62
0.07205,1.5,0.6,0.64
0.07742,1.5,0.6,0.66
0.08287,1.5,0.6,0.68
0.08841,1.5,0.6,0.7
0.09402,1.5,0.6,0.72
0.09969,1.5,0.6,0.74
0.10543,1.5,0.6,0.76
0.11122,1.5,0.6,0.78
0.11706,1.5,0.6,0.8
0.12294,1.5,0.6,0.82
0.12887,1.5,0.6,0.84
0.13483,1.5,0.6,0.86
0.14082,1.5,0.6,0.88
0.14685,1.5,0.6,0.9
0.1529,1.5,0.6,0.92
0.15897,1.5,0.6,0.94
0.16507,1.5,0.6,0.96
0.17118,1.5,0.6,0.98
0.17731,1.5,0.6,1
0,1.5,0.7,0.02
0,1.5,0.7,0.04
0,1.5,0.7,0.06
0,1.5,0.7,0.08
0,1.5,0.7,0.1
0,1.5,0.7,0.12
2e-05,1.5,0.7,0.14
8e-05,1.5,0.7,0.16
0.00027,1.5,0.7,0.18
0.00066,1.5,0.7,0.2
0.00134,1.5,0.7,0.22
0.00236,1.5,0.7,0.24
0.00376,1.5,0.7,0.26
0.00556,1.5,0.7,0.28
0.00775,1.5,0.7,0.3
0.01033,1.5,0.7,0.32
0.01327,1.5,0.7,0.34
0.01656,1.5,0.7,0.36
0.02016,1.5,0.7,0.38
0.02406,1.5,0.7,0.4
0.02823,1.5,0.7,0.42
0.03265,1.5,0.7,0.44
0.0373,1.5,0.7,0.46
0.04215,1.5,0.7,0.48
0.04719,1.5,0.7,0.5
0.0524,1.5,0.7,0.52
0.05776,1.5,0.7,0.54
0.06327,1.5,0.7,0.56
0.0689,1.5,0.7,0.58
0.07465,1.5,0.7,0.6
0.08051,1.5,0.7,0.62
0.08646,1.5,0.7,0.64
0.0925,1.5,0.7,0.66
0.09861,1.5,0.7,0.68
0.1048,1.5,0.7,0.7
0.11105,1.5,0.7,0.72
0.11736,1.5,0.7,0.74
0.12372,1.5,0.7,0.76
0.13013,1.5,0.7,0.78
0.13658,1.5,0.7,0.8
0.14307,1.5,0.7,0.82
0.14959,1.5,0.7,0.84
0.15614,1.5,0.7,0.86
0.16272,1.5,0.7,0.88
0.16931,1.5,0.7,0.9
0.17593,1.5,0.7,0.92
0.18256,1.5,0.7,0.94
0.18921,1.5,0.7,0.96
0.19586,1.5,0.7,0.98
0.20253,1.5,0.7,1
0,1.5,0.8,0.02
0,1.5,0.8,0.04
0,1.5,0.8,0.06
0,1.5,0.8,0.08
0,1.5,0.8,0.1
0,1.5,0.8,0.12
4e-05,1.5,0.8,0.14
0.00017,1.5,0.8,0.16
5e-04,1.5,0.8,0.18
0.00113,1.5,0.8,0.2
0.00214,1.5,0.8,0.22
0.00358,1.5,0.8,0.24
0.00547,1.5,0.8,0.26
0.00781,1.5,0.8,0.28
0.01059,1.5,0.8,0.3
0.0138,1.5,0.8,0.32
0.01739,1.5,0.8,0.34
0.02133,1.5,0.8,0.36
0.02561,1.5,0.8,0.38
0.03019,1.5,0.8,0.4
0.03504,1.5,0.8,0.42
0.04014,1.5,0.8,0.44
0.04546,1.5,0.8,0.46
0.05098,1.5,0.8,0.48
0.05668,1.5,0.8,0.5
0.06255,1.5,0.8,0.52
0.06856,1.5,0.8,0.54
0.07471,1.5,0.8,0.56
0.08098,1.5,0.8,0.58
0.08736,1.5,0.8,0.6
0.09383,1.5,0.8,0.62
0.10039,1.5,0.8,0.64
0.10704,1.5,0.8,0.66
0.11375,1.5,0.8,0.68
0.12052,1.5,0.8,0.7
0.12735,1.5,0.8,0.72
0.13423,1.5,0.8,0.74
0.14116,1.5,0.8,0.76
0.14812,1.5,0.8,0.78
0.15512,1.5,0.8,0.8
0.16215,1.5,0.8,0.82
0.1692,1.5,0.8,0.84
0.17627,1.5,0.8,0.86
0.18337,1.5,0.8,0.88
0.19047,1.5,0.8,0.9
0.19759,1.5,0.8,0.92
0.20472,1.5,0.8,0.94
0.21185,1.5,0.8,0.96
0.21899,1.5,0.8,0.98
0.22612,1.5,0.8,1
0,1.5,0.9,0.02
0,1.5,0.9,0.04
0,1.5,0.9,0.06
0,1.5,0.9,0.08
0,1.5,0.9,0.1
1e-05,1.5,0.9,0.12
8e-05,1.5,0.9,0.14
0.00031,1.5,0.9,0.16
0.00083,1.5,0.9,0.18
0.00174,1.5,0.9,0.2
0.00312,1.5,0.9,0.22
0.00501,1.5,0.9,0.24
0.00741,1.5,0.9,0.26
0.01031,1.5,0.9,0.28
0.01368,1.5,0.9,0.3
0.0175,1.5,0.9,0.32
0.02172,1.5,0.9,0.34
0.0263,1.5,0.9,0.36
0.03122,1.5,0.9,0.38
0.03644,1.5,0.9,0.4
0.04193,1.5,0.9,0.42
0.04766,1.5,0.9,0.44
0.05361,1.5,0.9,0.46
0.05975,1.5,0.9,0.48
0.06607,1.5,0.9,0.5
0.07254,1.5,0.9,0.52
0.07915,1.5,0.9,0.54
0.08589,1.5,0.9,0.56
0.09275,1.5,0.9,0.58
0.0997,1.5,0.9,0.6
0.10674,1.5,0.9,0.62
0.11386,1.5,0.9,0.64
0.12105,1.5,0.9,0.66
0.1283,1.5,0.9,0.68
0.13561,1.5,0.9,0.7
0.14297,1.5,0.9,0.72
0.15037,1.5,0.9,0.74
0.1578,1.5,0.9,0.76
0.16527,1.5,0.9,0.78
0.17276,1.5,0.9,0.8
0.18028,1.5,0.9,0.82
0.18781,1.5,0.9,0.84
0.19536,1.5,0.9,0.86
0.20292,1.5,0.9,0.88
0.21048,1.5,0.9,0.9
0.21805,1.5,0.9,0.92
0.22562,1.5,0.9,0.94
0.23318,1.5,0.9,0.96
0.24075,1.5,0.9,0.98
0.2483,1.5,0.9,1
0,1.5,1,0.02
0,1.5,1,0.04
0,1.5,1,0.06
0,1.5,1,0.08
0,1.5,1,0.1
3e-05,1.5,1,0.12
0.00015,1.5,1,0.14
0.00051,1.5,1,0.16
0.00125,1.5,1,0.18
0.00249,1.5,1,0.2
0.00427,1.5,1,0.22
0.00663,1.5,1,0.24
0.00955,1.5,1,0.26
0.01301,1.5,1,0.28
0.01697,1.5,1,0.3
0.02138,1.5,1,0.32
0.0262,1.5,1,0.34
0.0314,1.5,1,0.36
0.03692,1.5,1,0.38
0.04275,1.5,1,0.4
0.04883,1.5,1,0.42
0.05516,1.5,1,0.44
0.06169,1.5,1,0.46
0.06842,1.5,1,0.48
0.07531,1.5,1,0.5
0.08234,1.5,1,0.52
0.08951,1.5,1,0.54
0.0968,1.5,1,0.56
0.10419,1.5,1,0.58
0.11167,1.5,1,0.6
0.11924,1.5,1,0.62
0.12687,1.5,1,0.64
0.13457,1.5,1,0.66
0.14232,1.5,1,0.68
0.15012,1.5,1,0.7
0.15796,1.5,1,0.72
0.16583,1.5,1,0.74
0.17373,1.5,1,0.76
0.18166,1.5,1,0.78
0.1896,1.5,1,0.8
0.19756,1.5,1,0.82
0.20553,1.5,1,0.84
0.2135,1.5,1,0.86
0.22148,1.5,1,0.88
0.22946,1.5,1,0.9
0.23744,1.5,1,0.92
0.2454,1.5,1,0.94
0.25336,1.5,1,0.96
0.26131,1.5,1,0.98
0.26925,1.5,1,1
0,1.6,0.1,0.02
0,1.6,0.1,0.04
0,1.6,0.1,0.06
0,1.6,0.1,0.08
0,1.6,0.1,0.1
0,1.6,0.1,0.12
0,1.6,0.1,0.14
0,1.6,0.1,0.16
0,1.6,0.1,0.18
0,1.6,0.1,0.2
0,1.6,0.1,0.22
0,1.6,0.1,0.24
0,1.6,0.1,0.26
0,1.6,0.1,0.28
0,1.6,0.1,0.3
0,1.6,0.1,0.32
0,1.6,0.1,0.34
0,1.6,0.1,0.36
0,1.6,0.1,0.38
0,1.6,0.1,0.4
1e-05,1.6,0.1,0.42
2e-05,1.6,0.1,0.44
3e-05,1.6,0.1,0.46
5e-05,1.6,0.1,0.48
9e-05,1.6,0.1,0.5
0.00013,1.6,0.1,0.52
2e-04,1.6,0.1,0.54
0.00028,1.6,0.1,0.56
0.00039,1.6,0.1,0.58
0.00053,1.6,0.1,0.6
7e-04,1.6,0.1,0.62
9e-04,1.6,0.1,0.64
0.00114,1.6,0.1,0.66
0.00141,1.6,0.1,0.68
0.00173,1.6,0.1,0.7
0.00209,1.6,0.1,0.72
0.0025,1.6,0.1,0.74
0.00295,1.6,0.1,0.76
0.00345,1.6,0.1,0.78
0.004,1.6,0.1,0.8
0.00459,1.6,0.1,0.82
0.00524,1.6,0.1,0.84
0.00593,1.6,0.1,0.86
0.00667,1.6,0.1,0.88
0.00747,1.6,0.1,0.9
0.00831,1.6,0.1,0.92
0.0092,1.6,0.1,0.94
0.01013,1.6,0.1,0.96
0.01112,1.6,0.1,0.98
0.01215,1.6,0.1,1
0,1.6,0.2,0.02
0,1.6,0.2,0.04
0,1.6,0.2,0.06
0,1.6,0.2,0.08
0,1.6,0.2,0.1
0,1.6,0.2,0.12
0,1.6,0.2,0.14
0,1.6,0.2,0.16
0,1.6,0.2,0.18
0,1.6,0.2,0.2
0,1.6,0.2,0.22
0,1.6,0.2,0.24
0,1.6,0.2,0.26
0,1.6,0.2,0.28
1e-05,1.6,0.2,0.3
3e-05,1.6,0.2,0.32
6e-05,1.6,0.2,0.34
0.00011,1.6,0.2,0.36
2e-04,1.6,0.2,0.38
0.00032,1.6,0.2,0.4
5e-04,1.6,0.2,0.42
0.00074,1.6,0.2,0.44
0.00105,1.6,0.2,0.46
0.00143,1.6,0.2,0.48
0.0019,1.6,0.2,0.5
0.00245,1.6,0.2,0.52
0.0031,1.6,0.2,0.54
0.00384,1.6,0.2,0.56
0.00468,1.6,0.2,0.58
0.00562,1.6,0.2,0.6
0.00666,1.6,0.2,0.62
0.0078,1.6,0.2,0.64
0.00903,1.6,0.2,0.66
0.01036,1.6,0.2,0.68
0.01178,1.6,0.2,0.7
0.0133,1.6,0.2,0.72
0.0149,1.6,0.2,0.74
0.01659,1.6,0.2,0.76
0.01837,1.6,0.2,0.78
0.02023,1.6,0.2,0.8
0.02216,1.6,0.2,0.82
0.02418,1.6,0.2,0.84
0.02626,1.6,0.2,0.86
0.02842,1.6,0.2,0.88
0.03065,1.6,0.2,0.9
0.03294,1.6,0.2,0.92
0.03529,1.6,0.2,0.94
0.0377,1.6,0.2,0.96
0.04017,1.6,0.2,0.98
0.0427,1.6,0.2,1
0,1.6,0.3,0.02
0,1.6,0.3,0.04
0,1.6,0.3,0.06
0,1.6,0.3,0.08
0,1.6,0.3,0.1
0,1.6,0.3,0.12
0,1.6,0.3,0.14
0,1.6,0.3,0.16
0,1.6,0.3,0.18
0,1.6,0.3,0.2
0,1.6,0.3,0.22
1e-05,1.6,0.3,0.24
3e-05,1.6,0.3,0.26
7e-05,1.6,0.3,0.28
0.00015,1.6,0.3,0.3
0.00028,1.6,0.3,0.32
0.00048,1.6,0.3,0.34
0.00078,1.6,0.3,0.36
0.00117,1.6,0.3,0.38
0.00169,1.6,0.3,0.4
0.00234,1.6,0.3,0.42
0.00313,1.6,0.3,0.44
0.00406,1.6,0.3,0.46
0.00513,1.6,0.3,0.48
0.00636,1.6,0.3,0.5
0.00773,1.6,0.3,0.52
0.00925,1.6,0.3,0.54
0.01092,1.6,0.3,0.56
0.01272,1.6,0.3,0.58
0.01466,1.6,0.3,0.6
0.01673,1.6,0.3,0.62
0.01893,1.6,0.3,0.64
0.02125,1.6,0.3,0.66
0.02369,1.6,0.3,0.68
0.02624,1.6,0.3,0.7
0.02889,1.6,0.3,0.72
0.03164,1.6,0.3,0.74
0.0345,1.6,0.3,0.76
0.03744,1.6,0.3,0.78
0.04047,1.6,0.3,0.8
0.04358,1.6,0.3,0.82
0.04677,1.6,0.3,0.84
0.05003,1.6,0.3,0.86
0.05337,1.6,0.3,0.88
0.05677,1.6,0.3,0.9
0.06023,1.6,0.3,0.92
0.06376,1.6,0.3,0.94
0.06734,1.6,0.3,0.96
0.07097,1.6,0.3,0.98
0.07465,1.6,0.3,1
0,1.6,0.4,0.02
0,1.6,0.4,0.04
0,1.6,0.4,0.06
0,1.6,0.4,0.08
0,1.6,0.4,0.1
0,1.6,0.4,0.12
0,1.6,0.4,0.14
0,1.6,0.4,0.16
0,1.6,0.4,0.18
1e-05,1.6,0.4,0.2
2e-05,1.6,0.4,0.22
6e-05,1.6,0.4,0.24
0.00015,1.6,0.4,0.26
0.00032,1.6,0.4,0.28
0.00058,1.6,0.4,0.3
0.00098,1.6,0.4,0.32
0.00152,1.6,0.4,0.34
0.00224,1.6,0.4,0.36
0.00314,1.6,0.4,0.38
0.00423,1.6,0.4,0.4
0.00552,1.6,0.4,0.42
0.00701,1.6,0.4,0.44
0.00869,1.6,0.4,0.46
0.01057,1.6,0.4,0.48
0.01264,1.6,0.4,0.5
0.01489,1.6,0.4,0.52
0.01731,1.6,0.4,0.54
0.01991,1.6,0.4,0.56
0.02266,1.6,0.4,0.58
0.02556,1.6,0.4,0.6
0.02861,1.6,0.4,0.62
0.03179,1.6,0.4,0.64
0.0351,1.6,0.4,0.66
0.03853,1.6,0.4,0.68
0.04207,1.6,0.4,0.7
0.04573,1.6,0.4,0.72
0.04948,1.6,0.4,0.74
0.05332,1.6,0.4,0.76
0.05726,1.6,0.4,0.78
0.06128,1.6,0.4,0.8
0.06537,1.6,0.4,0.82
0.06954,1.6,0.4,0.84
0.07378,1.6,0.4,0.86
0.07808,1.6,0.4,0.88
0.08245,1.6,0.4,0.9
0.08687,1.6,0.4,0.92
0.09134,1.6,0.4,0.94
0.09586,1.6,0.4,0.96
0.10043,1.6,0.4,0.98
0.10504,1.6,0.4,1
0,1.6,0.5,0.02
0,1.6,0.5,0.04
0,1.6,0.5,0.06
0,1.6,0.5,0.08
0,1.6,0.5,0.1
0,1.6,0.5,0.12
0,1.6,0.5,0.14
0,1.6,0.5,0.16
1e-05,1.6,0.5,0.18
3e-05,1.6,0.5,0.2
9e-05,1.6,0.5,0.22
0.00022,1.6,0.5,0.24
0.00046,1.6,0.5,0.26
0.00085,1.6,0.5,0.28
0.00142,1.6,0.5,0.3
0.0022,1.6,0.5,0.32
0.00321,1.6,0.5,0.34
0.00447,1.6,0.5,0.36
0.00597,1.6,0.5,0.38
0.00772,1.6,0.5,0.4
0.00971,1.6,0.5,0.42
0.01195,1.6,0.5,0.44
0.01441,1.6,0.5,0.46
0.0171,1.6,0.5,0.48
0.02,1.6,0.5,0.5
0.02309,1.6,0.5,0.52
0.02638,1.6,0.5,0.54
0.02984,1.6,0.5,0.56
0.03347,1.6,0.5,0.58
0.03725,1.6,0.5,0.6
0.04118,1.6,0.5,0.62
0.04524,1.6,0.5,0.64
0.04943,1.6,0.5,0.66
0.05374,1.6,0.5,0.68
0.05816,1.6,0.5,0.7
0.06268,1.6,0.5,0.72
0.0673,1.6,0.5,0.74
0.072,1.6,0.5,0.76
0.07679,1.6,0.5,0.78
0.08166,1.6,0.5,0.8
0.08659,1.6,0.5,0.82
0.0916,1.6,0.5,0.84
0.09666,1.6,0.5,0.86
0.10178,1.6,0.5,0.88
0.10696,1.6,0.5,0.9
0.11218,1.6,0.5,0.92
0.11744,1.6,0.5,0.94
0.12275,1.6,0.5,0.96
0.1281,1.6,0.5,0.98
0.13348,1.6,0.5,1
0,1.6,0.6,0.02
0,1.6,0.6,0.04
0,1.6,0.6,0.06
0,1.6,0.6,0.08
0,1.6,0.6,0.1
0,1.6,0.6,0.12
0,1.6,0.6,0.14
0,1.6,0.6,0.16
2e-05,1.6,0.6,0.18
9e-05,1.6,0.6,0.2
0.00024,1.6,0.6,0.22
0.00052,1.6,0.6,0.24
0.001,1.6,0.6,0.26
0.0017,1.6,0.6,0.28
0.00267,1.6,0.6,0.3
0.00392,1.6,0.6,0.32
0.00547,1.6,0.6,0.34
0.00731,1.6,0.6,0.36
0.00946,1.6,0.6,0.38
0.01189,1.6,0.6,0.4
0.01461,1.6,0.6,0.42
0.01758,1.6,0.6,0.44
0.02081,1.6,0.6,0.46
0.02427,1.6,0.6,0.48
0.02796,1.6,0.6,0.5
0.03185,1.6,0.6,0.52
0.03593,1.6,0.6,0.54
0.04019,1.6,0.6,0.56
0.04462,1.6,0.6,0.58
0.0492,1.6,0.6,0.6
0.05393,1.6,0.6,0.62
0.05878,1.6,0.6,0.64
0.06376,1.6,0.6,0.66
0.06885,1.6,0.6,0.68
0.07404,1.6,0.6,0.7
0.07933,1.6,0.6,0.72
0.08471,1.6,0.6,0.74
0.09017,1.6,0.6,0.76
0.09571,1.6,0.6,0.78
0.10131,1.6,0.6,0.8
0.10698,1.6,0.6,0.82
0.1127,1.6,0.6,0.84
0.11848,1.6,0.6,0.86
0.12431,1.6,0.6,0.88
0.13018,1.6,0.6,0.9
0.13609,1.6,0.6,0.92
0.14204,1.6,0.6,0.94
0.14803,1.6,0.6,0.96
0.15404,1.6,0.6,0.98
0.16008,1.6,0.6,1
0,1.6,0.7,0.02
0,1.6,0.7,0.04
0,1.6,0.7,0.06
0,1.6,0.7,0.08
0,1.6,0.7,0.1
0,1.6,0.7,0.12
0,1.6,0.7,0.14
1e-05,1.6,0.7,0.16
7e-05,1.6,0.7,0.18
2e-04,1.6,0.7,0.2
5e-04,1.6,0.7,0.22
0.001,1.6,0.7,0.24
0.00178,1.6,0.7,0.26
0.00286,1.6,0.7,0.28
0.00429,1.6,0.7,0.3
0.00606,1.6,0.7,0.32
0.00818,1.6,0.7,0.34
0.01065,1.6,0.7,0.36
0.01345,1.6,0.7,0.38
0.01657,1.6,0.7,0.4
0.01998,1.6,0.7,0.42
0.02367,1.6,0.7,0.44
0.02763,1.6,0.7,0.46
0.03183,1.6,0.7,0.48
0.03625,1.6,0.7,0.5
0.04088,1.6,0.7,0.52
0.0457,1.6,0.7,0.54
0.0507,1.6,0.7,0.56
0.05586,1.6,0.7,0.58
0.06117,1.6,0.7,0.6
0.06661,1.6,0.7,0.62
0.07218,1.6,0.7,0.64
0.07787,1.6,0.7,0.66
0.08366,1.6,0.7,0.68
0.08954,1.6,0.7,0.7
0.09552,1.6,0.7,0.72
0.10157,1.6,0.7,0.74
0.1077,1.6,0.7,0.76
0.1139,1.6,0.7,0.78
0.12016,1.6,0.7,0.8
0.12647,1.6,0.7,0.82
0.13284,1.6,0.7,0.84
0.13924,1.6,0.7,0.86
0.14569,1.6,0.7,0.88
0.15218,1.6,0.7,0.9
0.1587,1.6,0.7,0.92
0.16524,1.6,0.7,0.94
0.17182,1.6,0.7,0.96
0.17841,1.6,0.7,0.98
0.18503,1.6,0.7,1
0,1.6,0.8,0.02
0,1.6,0.8,0.04
0,1.6,0.8,0.06
0,1.6,0.8,0.08
0,1.6,0.8,0.1
0,1.6,0.8,0.12
1e-05,1.6,0.8,0.14
4e-05,1.6,0.8,0.16
0.00014,1.6,0.8,0.18
4e-04,1.6,0.8,0.2
0.00088,1.6,0.8,0.22
0.00166,1.6,0.8,0.24
0.0028,1.6,0.8,0.26
0.00432,1.6,0.8,0.28
0.00624,1.6,0.8,0.3
0.00856,1.6,0.8,0.32
0.01127,1.6,0.8,0.34
0.01436,1.6,0.8,0.36
0.01781,1.6,0.8,0.38
0.02159,1.6,0.8,0.4
0.02568,1.6,0.8,0.42
0.03006,1.6,0.8,0.44
0.0347,1.6,0.8,0.46
0.03959,1.6,0.8,0.48
0.0447,1.6,0.8,0.5
0.05002,1.6,0.8,0.52
0.05552,1.6,0.8,0.54
0.0612,1.6,0.8,0.56
0.06703,1.6,0.8,0.58
0.073,1.6,0.8,0.6
0.0791,1.6,0.8,0.62
0.08532,1.6,0.8,0.64
0.09165,1.6,0.8,0.66
0.09808,1.6,0.8,0.68
0.10459,1.6,0.8,0.7
0.11118,1.6,0.8,0.72
0.11785,1.6,0.8,0.74
0.12458,1.6,0.8,0.76
0.13137,1.6,0.8,0.78
0.13822,1.6,0.8,0.8
0.14511,1.6,0.8,0.82
0.15204,1.6,0.8,0.84
0.15901,1.6,0.8,0.86
0.16602,1.6,0.8,0.88
0.17305,1.6,0.8,0.9
0.1801,1.6,0.8,0.92
0.18718,1.6,0.8,0.94
0.19427,1.6,0.8,0.96
0.20138,1.6,0.8,0.98
0.2085,1.6,0.8,1
0,1.6,0.9,0.02
0,1.6,0.9,0.04
0,1.6,0.9,0.06
0,1.6,0.9,0.08
0,1.6,0.9,0.1
0,1.6,0.9,0.12
1e-05,1.6,0.9,0.14
8e-05,1.6,0.9,0.16
0.00027,1.6,0.9,0.18
0.00068,1.6,0.9,0.2
0.0014,1.6,0.9,0.22
0.00251,1.6,0.9,0.24
0.00404,1.6,0.9,0.26
0.00603,1.6,0.9,0.28
0.00846,1.6,0.9,0.3
0.01134,1.6,0.9,0.32
0.01465,1.6,0.9,0.34
0.01835,1.6,0.9,0.36
0.02243,1.6,0.9,0.38
0.02685,1.6,0.9,0.4
0.03159,1.6,0.9,0.42
0.03662,1.6,0.9,0.44
0.04191,1.6,0.9,0.46
0.04745,1.6,0.9,0.48
0.0532,1.6,0.9,0.5
0.05916,1.6,0.9,0.52
0.0653,1.6,0.9,0.54
0.0716,1.6,0.9,0.56
0.07805,1.6,0.9,0.58
0.08463,1.6,0.9,0.6
0.09134,1.6,0.9,0.62
0.09816,1.6,0.9,0.64
0.10507,1.6,0.9,0.66
0.11208,1.6,0.9,0.68
0.11917,1.6,0.9,0.7
0.12632,1.6,0.9,0.72
0.13354,1.6,0.9,0.74
0.14082,1.6,0.9,0.76
0.14815,1.6,0.9,0.78
0.15553,1.6,0.9,0.8
0.16294,1.6,0.9,0.82
0.17039,1.6,0.9,0.84
0.17786,1.6,0.9,0.86
0.18537,1.6,0.9,0.88
0.19289,1.6,0.9,0.9
0.20042,1.6,0.9,0.92
0.20797,1.6,0.9,0.94
0.21553,1.6,0.9,0.96
0.2231,1.6,0.9,0.98
0.23067,1.6,0.9,1
0,1.6,1,0.02
0,1.6,1,0.04
0,1.6,1,0.06
0,1.6,1,0.08
0,1.6,1,0.1
0,1.6,1,0.12
3e-05,1.6,1,0.14
0.00015,1.6,1,0.16
0.00045,1.6,1,0.18
